polis_rank,bridging_rank,approval_rate,polis_score,bridging_score,comment
1,40,97.0%,0.9198419042543743,0.022548026629870623,"Wind und Sonne sind schön, aber Strom muss gespeichert werden können. Investitionen in die Forschung sind notwendig"
2,428,100.0%,0.9,0.00029819234495018736,Wiens Dachflächen mit PV Ausstatten statt Ackerflächen verbauen
3,268,100.0%,0.8869565217391305,0.0008297954538128836,"Stromnetze ausbauen, damit möglichst viel Strom von Photovoltaikanlagen eingespeist werden kann."
4,71,96.2%,0.8653124097429479,0.01032828336253994,Dualnutzung versiegelten Flächen zB Energieerzeugung bei Stellplätzen
5,184,95.4%,0.8617489008304836,0.0017751914646951942,"Österreich hat über 26 Thermalquelen,bei denen man die Ablauftemperatur von ca.30 Grad Celsius verwenden könnte."
6,160,98.5%,0.8617312965139051,0.0023765268705981495,Abwärme von Produktionsprozessen nutzen für Fernwärme oder zur Warmwasserbereitung
7,315,95.2%,0.8571428571428572,0.0005807432157373437,"Borkenkäferholz zu Heizmaterial verarbeiten (Hackschnitzel, Pellets, etc.) und neue Bäume nachpflanzen"
8,186,94.8%,0.8493683187560739,0.0017578419742990165,Jauche und Kompost für Biogasgewinnung einsetzen anstatt das Gas ungenützt in die Atmosphäre ablassen oder zu verbrennen!
9,47,95.2%,0.8451965260990241,0.020557060772133647,"Stromnetze verstärken, damit große Dächer komplett mit PV Anlagen belegt werden können und der Strom auch eingespeist werden kann."
10,56,94.4%,0.8435374149659863,0.01540780032790324,"Die Transformation des Energiesystems wird nur gelingen, wenn wir ausreichend Fachkräfte haben."
11,505,100.0%,0.8369565217391305,0.0001315263021372748,Vorschriften/Richtlinien für die Installation von PV lockern. DIY-Installationen über 800 W sollen möglich sein.
12,158,96.9%,0.8343868520859671,0.002442986261992814,Energieberater dürfen kein Lobbyisten sein!
13,10,92.9%,0.8339608937479692,0.05273052947750907,Klimarat: Der Umstieg auf erneuerbare Energiequellen muss für alle leistbar sein.
14,69,95.0%,0.8327365728900256,0.01086328111567104,Photovoltaikpaneele als Lärmschutzwände an Autobahnen anstatt Beton
15,171,94.9%,0.8256477821695213,0.0021288973447564368,"Errichtung von PV-Anlagen auf bereits versiegelten Flächen (Dächern, Parkplätzen) den Vorzug geben gegenüber Errichtung auf der grünen Wiese"
16,22,94.6%,0.8239902080783353,0.03596087530061243,"Es reicht nicht Maßnahmen auf den Durchschnittsbürger abzuwälzen, große CO2-Verursacher (Voestalpine, OMV etc.) müssen eingebunden werden."
17,275,94.7%,0.8194444444444444,0.0007950511048749879,"Reinen Wein einschenken: Dekarbonisierung der Energieversorgung ist eine Aufgabe, die uns viel abverlangen wird (Ersatz von 200-300 TWh/a!)"
18,93,89.2%,0.8173570019723866,0.006450897641818301,Wir müssen auch in die Speicherung von Energie investieren. Grüner Wasserstoff wäre eine gute Lösung
19,211,93.8%,0.8169934640522876,0.001414856261430701,Parkflächen bei Supermärkten oder Einkaufszentren mit Photovoltaik überbauen
20,111,95.7%,0.8121682319314006,0.004708213249348608,Freigabe der Lärmschutzwände und Straßenböschungen für Firmen die darauf Photovoltaikanlagen errichten können (analog Schweiz)
21,112,95.2%,0.8116554054054054,0.00453381498801065,Errichtung  von  PV- und  Heisswasseranlagen auf Mehrparteihäusern und  Wohnanlagen besser fördern und (Bürokratie) erleichtern.
22,239,96.7%,0.8108108108108109,0.0010622802756588459,Energetische Monokulturen sind anfällig. Bei der Energieproduktion sollte daher unbedingt auf einen gesunden Mix geachtet werden.
23,195,97.4%,0.8072218986604542,0.0016485507195261179,Jeder Private und Unternehmer soll sich auf einfache Weise an der Produktion und Speicherung von Ökostrom beteiligen können.
24,241,95.3%,0.8065233506300963,0.001056589545038523,"Private brauchen gut überlegte, vorkonfektionierte Lösungen für Heizungsumstellung, PV mit Notversorgung des eigenen Haushalts, etc."
25,117,96.4%,0.8062375580623756,0.004147728147082505,Die Regierung soll Antrag und Erhalt von Förderungen einfach und schnell gestalten.
26,145,94.7%,0.8034632034632035,0.0028195226514977295,Wärmepumpen und Langzeitspeicher für Wärmeenergie sind ökologischer
27,66,91.2%,0.8010280573998715,0.01133447882847039,Ohne den Ausbau und die Modernisierung der Stromnetze kann die Transformation nicht gelingen.
28,364,94.4%,0.7987012987012986,0.00043477816239970434,Alle Standards und Normen sollten kostenlos der Allgemeinheit (auch online) zugänglich gemacht werden. Dies würde z.B. Innovationen fördern.
29,14,94.4%,0.7941034204767937,0.04508441015299502,Förderung für Photovoltaikanlagen… und einfachere Einreichung . +/– bei Einspeisung soll gerecht verrechnet werden
30,68,91.6%,0.7929352645580845,0.010889998013666285,"nicht benötigte Wind-und Sonnenergie muss gespeichert werden, z.B. in Form von Wasserstoff"
31,228,98.0%,0.7911111111111112,0.0011947305665891803,"Heizung: Nahwärmenetze in den Ortschaften fördern, lokale Arbeitsplätze schaffen und lokale Wertschöpfung generieren"
32,471,92.3%,0.7909090909090909,0.00019025670741372298,Mindesthaltbarkeit von Speicherbatterien für private PV muss gewährleistet werden. Viele Produkte werden schon nach 1 Jahr kaputt! Garantie!
33,227,97.9%,0.7905882352941177,0.0012020975499469927,"Die Möglichkeit, Flächen zwei- bzw. mehrfach zu nutzen, soll ausgeschöpft werden (Agrar-PV, PV-Anlagen über Autobahnen, etc.)"
34,15,93.8%,0.789518212791256,0.04289482981393088,Die Förderung von privaten PV-Anlagen darf kein Lotteriespiel sein. Prozentmäßige Förderung für ALLE errichteten PV-Anlagen.
35,54,92.2%,0.7890095609393855,0.017331453454372293,"Die Energiekonzerne profitieren vom Wandel, sie sollten sich auch an den Kosten beteiligen."
36,381,94.2%,0.7871198568872987,0.00039716856813695484,"Streuung der Energielieferanten, Erpressbarkeit der Bevölkerung nicht zulassen"
37,562,100.0%,0.7870370370370371,6.0204158231276736e-05,"Gewerbeparks : Dachflächen müssen für PVs genützt werden,d. Parkplätze nicht mit Beton versiegeln stattdessen pflastern&setzen v.Bäumen"
38,512,93.1%,0.782608695652174,0.00012268117007131434,Bei der Energieversorgung die Möglichkeiten des europ. Marktes nutzen. Keine künstliche Verknappung schaffen.
39,67,93.8%,0.78008658008658,0.011042720155787448,Verstärkte Förderung von Geothermisch Kraftwerken vor allem für Heizung von Gebäuden und Sportstätten.
40,175,89.5%,0.7693877551020408,0.0020684619312718554,"Bau von HYDROSOLARKRAFTWERKen: Koppelung von Solarproduktion (PV, Wind) mit leistungsfähiger Wasserspeicherung (hydrosolarkraftwerk.com)"
41,378,94.8%,0.769090909090909,0.0004038113398689556,"Möglichkeit schaffen, dass Hausverwaltungen nach Mehrheitsbeschluss im Mietshaus auf ökologische Heizformen oder Fernwärme umstellen müssen."
42,159,94.6%,0.7657797029702971,0.0024241107429808376,Faultürme zur Biogasgewinnung in allen Kläranlagen verpflichtend zur Vermeidung von Methanemissionen.
43,319,94.3%,0.7653958944281525,0.0005701837390590079,"Das Stromnetz sollte um viele dezentrale Energiespeicher ergänzt werden, um auch saisonale Stromerzeugungs-Schwankungen abfedern zu können."
44,191,93.9%,0.7644787644787645,0.0016684212101153752,Große Parkplatzflächen (z.B. Suppermärkte/ Einkaufszentren) verstärkt für die Stromproduktion via PV nutzen.
45,385,87.7%,0.7636363636363636,0.00039118562356581617,Cryptowährungen sofort verbieten aufgrund des gigantischen Stromverbrauches und Ressourcenbedarfes.
46,363,92.5%,0.7617647058823529,0.00044133753167067914,"Ein Teil ins Netz, anderer Teil selbstverbrauchen"
47,147,94.3%,0.7594202898550725,0.0027629359387768065,PV-Ausbau auf befestigten Flächen (zb Parkplätze von Einkaufszentren) vorantreiben
48,205,97.3%,0.7566563467492259,0.0014563524519237649,"Wohnbaugenossenschaften die im Bundesländerbesitz sind, sollten alle ihre Wohnungen wärmedämmen und auf erneuerbare Energie umsteigen."
49,206,90.5%,0.7566502463054187,0.0014537127148946632,"Ein leistungsfähigeres Stromnetz ist die Grundlage, um diese Ideen überhaupt umsetzten zu können. Investitionen ins 110/220/380kV Stromnetz"
50,199,95.4%,0.7557442557442557,0.001563018161052065,Energiegemeinschaften ermöglichen mehr als einen Erzeuger zu haben
51,375,90.2%,0.7528571428571428,0.00040689331469640405,"Energieeffizienzklassen bei Elektrogeräten überdenken, Sparprogramme teilw. nicht alltagstauglich (zb Backofen - Temperatur nicht konstant)"
52,478,97.2%,0.7526881720430108,0.00017433273985411363,"Bergbau (insbes. Steinbrüche) und Deponien sinnvoll, synergetisch und kostenmindernd zum Bau von HYDROSOLARKRAFTWERKen einbinden (Win-Win)"
53,336,94.9%,0.748081841432225,0.0005214776351139713,"800W Grenze für Kleinstkraftwerke auf 1,5KW erhöhen schafft Anreize bei Privaten etwas für den Eigenbedarf zu investieren."
54,43,94.4%,0.7475519465010748,0.02151618977798429,"Es braucht eine Ausbildungsoffensive für Fachkräfte, die die Energiewende möglich machen!"
55,513,90.0%,0.7466666666666666,0.0001223281292386657,Windkraftwerke entsprechend der Lebensdauer anstatt der Förderungsdauer nutzen - erst danach Repowering!
56,246,95.7%,0.7450980392156862,0.0010319843484086137,"Förderung des Umstiegs auf alternative Heizsysteme (""raus aus Öl/Gas) unabhängig ob in Wärmepumpe oder Fernwärme."
57,188,87.9%,0.7441130298273155,0.0017147216529050644,"Forschung in Wasserstoff-Technologie u. ä. fördern und forcieren. Alternativen andenken und zulassen anstatt ""more of the same""."
58,33,90.0%,0.7408466819221968,0.027020652428050254,"Energiewende benötigt unbedingt einen Booster im Ausbau der Infrastruktur (Netzbetreiber), sonst kann Energie nicht übertragen werden!"
59,128,90.7%,0.7395599461158509,0.0035941912638809653,"Wärmepumpen-Heizungen fördern, denn die verbrauchen besonders in den Übergangszeiten viel weniger Energie als alle anderen Heizformen."
60,291,92.1%,0.7384615384615385,0.0006732193140195595,"alternative Energiespeichermöglichkeiten (Hydrosolarkraftwerke, Hubspeicherkraftwerk) diskutieren"
61,379,93.1%,0.7372549019607844,0.00040098610650493577,Forcierung von internationaler Zusammenarbeit bei Energieprojekten - dadurch könnten Schwellenländer zu neuen Einnahmequellen kommen
62,370,96.7%,0.7352941176470588,0.00042364808325131946,Staatliche Einrichtungen als Vorbild bei der energetischen Sanierung.
63,141,94.0%,0.7341490545050056,0.0030438646371458112,Förderung von Ausbildung und Unternehmen zur Errichtung von Erdwärme-Wärmepumpen.
64,108,93.2%,0.7338056680161944,0.005043013094218956,Senkung des Heizenergieverbrauchs durch geförderte Außendämmung
65,223,96.0%,0.7325581395348837,0.0012265689507870439,"Heizung: Wärmepumpentechnik nützen, Niedertemperaturheizungen, Fußbodenheizung"
66,265,93.9%,0.7314578005115089,0.0008534742516793589,"Fördermittel für Energieforschung erhöhen, denn wir haben das niedrigste Energieforschungsbudget seit 10 Jahren!"
67,168,91.2%,0.7313492063492064,0.0022307009574477274,Der Staat kann nicht alle Kosten übernehmen. Es wäre aber wünschenswert PVA zusätzlich mit zinslosen Krediten zu fördern.
68,236,92.8%,0.7309236947791165,0.0010774157116606783,bewusst auf etwas Verzichten ist nichts Negatives!
69,371,90.2%,0.7294117647058823,0.0004236089078798348,Unbenutzte Dachflächen mit entsprechenden Förderprogrammen in die Energiegewinnung einbeziehen.
70,305,85.9%,0.7272727272727273,0.0006207018839359825,"Aich bei E muß es Kostenwahrheit gebeñ (seltene Metalle,,,)"
71,354,95.5%,0.7241379310344828,0.00047141559437746,ThinkTanks und Forschung zu Energieeinsparung vorantreiben
72,312,93.3%,0.7226107226107227,0.000588671015249816,"politische Bezirke und Gemeinden überprüfen auf die Möglichkeit für regionale Energiekonzepte für Häuser, Gewerbe und Industrie"
73,304,90.5%,0.7225806451612903,0.0006312362463432543,"Unbedingt Versuchsreihen mit kleinen(Hofwerke) Biogasanlagen starten,die Landwirtschaft hat da viel Potenzial ."
74,250,89.8%,0.7207711442786069,0.0009613092115204259,Große PV Anlagen die weitestgehend Autonomen Heizbetrieb gewährleisten 1x7 fördern. Überschuss im Sommer für Wasserstoffproduktion.
75,233,90.7%,0.7206896551724137,0.001141607389236822,PV Anlagen entlang der Autobahnen und Zugtrassen
76,5,93.5%,0.7193182931208985,0.06181166336037184,Klimarat: Die Selbstversorgung mit erneuerbaren Energien in Gemeinden und bäuerlichen Betrieben soll gefördert werden.
77,278,94.1%,0.7191780821917808,0.0007719772587021514,"Wäsche draußen trocknen, spart Strom, duftet gut und schont das Klima. Hausordnungen dürfen das nicht verbieten!"
78,314,91.3%,0.7179802955665024,0.0005837875794154181,E-Tankstellen verschiedener Anbieter sofort über jeden Vertrag für jeden zugänglich machen. Vereinfachung des Ladevorganges.
79,136,83.4%,0.7151403589507593,0.003061446807343204,"Errichtung von Großwasserspeichern im Gebirgslagen, um Überschußstrom besser nutzen zu können!"
80,260,86.6%,0.714,0.0008654247206751205,"Regional kleine Abnehmerinfrastruktur (Partner) für PV Betreiber schaffen. Stromtankstellen, regionale Hersteller für Wasserstoff (Sommer)."
81,98,91.9%,0.7127127127127127,0.006156227408700491,"Im städtischen Bereich müssen alle Leuchtreklamen, Werbeschilder, Schaufensterbeleuchtungen zwischen 24:00 und 05:00 abgeschaltet werden."
82,118,88.4%,0.7093821510297483,0.004063388690919888,Schaffung entsprechender Pumpspeicherkraftwerke zum Ausgleich in Spitzenlastzeiten
83,341,93.4%,0.704,0.0005059472269255154,Heizung: Vorlauftemperaturregelung und witterungsgeführte Regelungen einbauen
84,11,94.0%,0.702002427184466,0.051138276615967294,"Klimarat: Mieter:innen und Eigentümer:innen sollen informiert werden, welche alternativen Energiequellen sie für ihre Wohnungen/ Häuser nutzen könnten."
85,76,91.1%,0.7016235190873189,0.0098050974046162,"Ende Lichtverschmutzung: Nicht 1 Earth hour pro Jahr, sondern wieder her mit dunklen Nächten. Unnötige Beleuchtung aus von z.B. 23-5Uhr."
86,12,93.2%,0.6983567134268537,0.04874534589319034,Die Selbstversorgung mit erneuerbaren Energien in Gemeinden und bäuerlichen Betrieben soll gefördert werden.
87,477,87.5%,0.6965944272445821,0.00017768526775389828,Ja zum technischen Fortschritt. Ja zu wissenschaftlichen Errungenschaften. Nein zur Ignoranz. Nein zur Verhinderung neuer Technologien.
88,256,95.6%,0.6962025316455697,0.0008784464845202388,Wissenschaftliche Erkenntnisse mehr berücksichtigen
89,149,93.7%,0.6959706959706959,0.002730288977592564,PV Anlagen Förderung vereinfachen und faires Entgelt für Stromeinlieferung bezahlen.
90,328,91.8%,0.6914893617021276,0.000543398623194467,"Die sogenannte co2 neutrale Zustellung und Erzeugung, hinterfragen."
91,162,91.7%,0.6909090909090908,0.002352778789904443,Attraktivere Einspeisetarife für private PV-Anlagen.
92,153,89.9%,0.6907308377896614,0.002583945842953144,"Energieinfrastruktur (Kraftwerke für Ökostrom) schneller ausbauen und dafür sorgen, dass die Genehmigungen viel kürzer sind."
93,493,97.1%,0.6904761904761906,0.00014688532594872987,"Photovoltaikanlagen an Lärmschutzwänden bei Autobahnen anbringen oder Autobahn mit Photovoltaik überdachen, Vorteil: Strom, Schneeräumung…"
94,106,92.6%,0.6901234567901234,0.005344812654807048,"Energie vernünftig sparen: Werbungen, Logos, Reklametafeln Nachts und an Sonn- & Feiertagen abdrehen. Reduziert auch Lichtsmog"
95,75,93.5%,0.683969185619956,0.009980882548277456,Verpflichtend auf allen öffentlichen Neubauten Photovoltaik-Anlagen errichten!
96,457,86.8%,0.6818181818181818,0.00021827651509017784,Ja zur Wasserstoff-Brennstoffzelle.
97,179,90.8%,0.6799999999999999,0.0019479938741737723,Gebäude- und Auslagenbeleuchtungen sind ab 20 Uhr zu reduzieren!
98,231,83.7%,0.6778149386845038,0.0011663783515889815,Ohne einen schnelleren Bau von Kraftwerken und Stromleitungen werden keine Klimaziele erreicht werden können. Die Verwaltung ist zu langsam.
99,238,91.5%,0.6765119549929676,0.0010627522302516378,Konzept Wohnen: die 15 Min Stadt: alles wichtige in 15 Min zu Fuss erreichbar - weniger Verkehr
100,276,86.2%,0.6730205278592375,0.0007745412997800636,Regierung und Energieversorger müssen handfeste Lösungen anbieten/vorschlagen. Steuern und ungreifbare Ziele wälzen die Verantwortung ab.
101,393,92.5%,0.6703125,0.0003743758031142357,Es braucht einen massiven Ausbau von Erneuerbaren Energien
102,152,87.4%,0.6698979591836735,0.002601982901519401,Ich hätte gerne eine unabhängige objektive Energieberatung. Aktuell viel zu wenig Unterstützung beim Umstieg.
103,30,87.9%,0.6698490914690484,0.03038721204387911,stärkere Förderung von Wärmedämmungen in Altbauten!
104,264,88.4%,0.668918918918919,0.0008548126283746786,"Ungenutzen Strom von Windkraftanlage für kleine, lokale Wasserpumpspeicher-KW nutzen und somit insgesamt stabilen Strom liefern zu können."
105,506,93.1%,0.6681818181818181,0.00012956108740556625,"Beleuchtungsverbot von Geschäftsflächen ab einer bestimmten Uhrzeit, es macht keinen Sinn etwas zu beleuchten wo keiner vorbei kommt!"
106,37,90.0%,0.6671271585557301,0.02541846352535985,Bestehende PV -  Anlagen bzw deren Betreiber beraten über Möglichkeiten der Optimierung und Förderung bei Erweiterung.
107,196,89.7%,0.6669473684210526,0.0016368447534236728,"Errichtung einer Speicherinfrastruktur für erneuerbare Energien in Form von Salzwasserstromspeicher, Power2Gas/Fuel oder Wasserstoff!"
108,557,87.0%,0.6666666666666667,6.835563843185571e-05,"Wasserkraftnutzung maximieren, Kleinkraftwerke fördern statt verhindern"
109,389,91.1%,0.6655844155844156,0.0003790319804423533,Mehr in Forschung investieren. Ergo Bauten für Erneuerbare Energien werden billiger und schneller produziert.
110,151,91.4%,0.6652199074074074,0.002622468355468916,"Fernwärme ausbauen, nachhaltig gestalten und fördern."
111,395,90.4%,0.6646616541353384,0.00036557179424298304,"Auf Energiesparen und Energieeffizienz setzen - die beste Energie ist die, die man gar nicht erst verbraucht"
112,290,91.2%,0.663265306122449,0.0006850784910940489,"Verbot von E - Heizungen im Außenbereich von Lokalen (sog. ""Heizschwammerln"") - die Breitstellung einer Decke reicht völlig!"
113,202,86.2%,0.6629787234042553,0.0014957572877361126,"Strom muß generiert werden, E ist kein Allheilmittel. Strom muß gespart werden"
114,138,82.5%,0.6628056628056628,0.0030545811727346697,"Das Wasserstoff-Netzwerk (Bsp.: Industrie, Öffis, Nahverkehr,...) soll gestärkt werden."
115,313,87.5%,0.6625,0.0005849724825967087,"Flächenwidmungen zugunsten erneuerbarer Energien sollten erleichtert, vereinheitlicht und beschleunigt werden."
116,253,88.3%,0.6622251832111925,0.0009051402313180781,Energiegemeinschaften gehören viel stärker forciert und die Geschäftsmodelle der Monopolisten verboten.
117,143,89.4%,0.6613756613756614,0.0029731071173768647,"Balkon PV Anlagen Einspeise-Leistung auf 2000W erhöhen, diese Leistung hat jeder el. Heizstrahler, die Einlieferung von Strom fair vergüten."
118,373,90.2%,0.6582633053221288,0.00041407121737307593,Bauordnungen angleichen - wir brauchen nicht neun verschiedene!
119,530,87.1%,0.6581196581196581,0.00010569281132570358,"Es braucht eine bundesweit einheitliche Erhebung der verbauten Heizsysteme, um gezielt Förder- und Umstiegsprogramme zu entwickeln."
120,91,90.3%,0.6580874659970706,0.007008686673899596,ALLE Fernwärmenetzbetreiber mit Erdgasbezug müssen wie in Wien rasch umsetzbare Konzepte für Erdwärme-Nutzung mit Wärmepumpen entwickeln.
121,292,87.5%,0.6574898785425102,0.0006641040510394888,"Beleuchtung von Autobahnen, Schnellstraßen, Industrieanlagen, Fabriken, Leuchtreklamen ab 22h abschalten bzw auf ein Mindestmaß reduzieren"
122,87,86.0%,0.6561206896551725,0.00802544999543272,Zinsenlosen Kredit für Eigenheim-PV-Anlagen
123,243,82.8%,0.6536585365853659,0.0010407800319380016,Rasenheizungen von Fußballfeldern sollten verboten werden.
124,105,86.1%,0.6531557614360163,0.0055607150404427385,Maximale Förderung von Geothermie!
125,23,87.1%,0.6523846960167714,0.035739700096450285,Autobahnen mit Photovoltaik überbauen und auch Lärmschutzwände dafür verwenden. Das verhindert landwirtschaftliche dafür zu verbauen.
126,97,80.6%,0.6497326203208557,0.006177323476666039,erneuerbare Energie nicht auf Kosten der Umwelt
127,590,92.9%,0.6493506493506493,3.3273470841289044e-05,Kürbiskernernte in der Steiermark es bleiben zigtausend ton. Kürbisfleisch auf d. Feldern. Mit homebiogas.com System am Feld zu Gas &Dünger
128,134,88.3%,0.6484935437589671,0.003176931311991241,"Förderungen für Stromspeicher in Kombination mit PV in Privathäusern erhöhen, um die Stromnetze zu entlasten (Blackout-Vorbeugung)"
129,109,92.5%,0.6462657173155583,0.004924152981279641,Unternehmen müssen fairen Anteil an der Ökostromabgabe übernehmen.
130,251,89.4%,0.6461538461538462,0.0009580332419141431,"Thermische Altbau-Sanierungsrate durch attraktive Angebote, Informations- und Ausbildungsinitiative wesentlich erhöhen, etwa auf über 5%."
131,329,85.9%,0.6430622009569377,0.0005415898753400485,"PV für Nachtspeicheröfen, (Kleinspannung), zum Heizen verwenden. Überschuss im Sommer an vertraglich  gewählte/n Abnehmer verkaufen können."
132,353,75.4%,0.6422222222222222,0.00047862919770109714,"der Diskurs muss offen bleiben, und Veränderung muss als Freiheit erlebt werden. Wenn sie als verbot erlebt wird hat sie keinen wert."
133,29,87.1%,0.641899852724595,0.03214899505479197,Alle nach Süden gerichteten Lärmschutzwände müssen aus PV-Modulen bestehen.
134,299,90.5%,0.6416666666666667,0.0006444970503994367,"Mehr Werbung für Energiesparen, den Leuten ist nicht bewusst wie viel es bringt z.B. jeder spart 12W pro Tag ein = Leistung Kraftwerk Gries"
135,244,90.1%,0.6391966759002771,0.0010390229895302341,Groß angelegte Investitionsprogramme stärken die Wirtschaft und sichern Österreich eine Rolle als Innovationsführer in grünen Technologien.
136,63,89.2%,0.6386461058843177,0.01284292773390406,Priorisierung: 1. Vermeidung 2. mehr Effizienz 3. Erneuerbare mit Speichern und Netzen
137,62,78.7%,0.6380036367116471,0.013121315817180604,"Trotz ""Fridays for future"" ist vielen Jugendlichen Achtsamkeit und Sparsamkeit ein Fremdwort, da sind Eltern/Lehrer/Bezugspersonen gefragt!"
138,166,88.3%,0.6370412844036697,0.0022448225941119632,Staatlicher Fonds zur Energierzeugung an dem sich jeder Bürger beteiligen kann und als Vergütung die entsprechende Energie erhält
139,120,80.6%,0.6370370370370371,0.004012648351511819,Holzheizungen nicht durch maßlose technische Auflagen gefährden; Energiegewinnung und -verbrauch regionalisieren statt zentralisieren
140,126,89.9%,0.6367667808909494,0.003714026820402753,Erneuerbare Energie schneller ausbauen: Vor allem weniger Bürokratie bei der Bewilligung!
141,311,88.7%,0.6353383458646618,0.0005988136423099526,9 Länder sind zuviel Föderalismus - die politischen Blockaden verlangsamen den Fortschritt.
142,340,91.5%,0.6333333333333333,0.0005073603521722794,Heizstrahler zum Beheizen der Umwelt bei Lokalen verbieten.
143,560,81.8%,0.6319444444444444,6.14545658497631e-05,"Keine Immobiliensteuer für Private, wenn das Geld dafür nachweislich innnerhalb von 2 J. die Sanierung des  Gebäudes investiert wird."
144,431,87.8%,0.6317567567567568,0.00028695856931414734,"Bei Wasser, Wärme und Strom sollten die Firmen nicht durch die Zähler verdienen, sondern über den Verbrauch. Nur dann zahlt sich Sparen aus."
145,254,92.6%,0.6280276816608996,0.0008858787720548414,Förderung für PV-Anlagen in neuer Form viel zu kompliziert und auch zu niedrig. In anderen Ländern bessere Förderung=mehr PV Anlagen.
146,177,87.9%,0.6275042444821731,0.0020124194128349963,Photovoltaik darf nicht von Netzbetreibern durch Wechselrichterlisten unnötig verteuert werden!
147,280,90.0%,0.6262626262626263,0.0007666124357289516,Große Pumpspeicherwerke in Verbindung mit nahegelegenen Solarernteflächen (Hydro-Solarkraftwerke) ermöglichen eine durchgängige Versorgung
148,25,77.5%,0.6246474078397043,0.035552256072738146,mehr Wasserkraft
149,209,81.2%,0.6234817813765182,0.0014417177447193028,"Sofortiger Ausbau Erzeugung ""grünes Gas"", Bedarf der Gaskraftwerke (nur die für Stabilisierung des Stromnetzes erforderlichen) abdecken."
150,343,80.3%,0.6222222222222222,0.0004999022160909844,Es gibt in Österreich viel Grundwasser welches durch die Überdüngerung auf  Feldern auf mind.1000 Jahre vernichtet wird.Messungen machen.
151,185,91.5%,0.6219806763285024,0.0017627484415594474,"In Bauordnung für Genehmigung der Neuerrichtung von Gebäudekühlung (z.B. für Büros, Supermärkte, Wohnraum) PV-Anlage zur Bedingung machen"
152,51,91.6%,0.6214933103150626,0.01985100231145523,Kleinwindkraftwerke und Photovoltaikanlagen in Form von Genossenschaften an denen sich mehrere Einfamilienhäuser/Wohnungen beteiligen.
153,403,89.3%,0.6212121212121211,0.0003491729603622345,Die Energie der Sonne könnte tadellos mit einem Hydrosolarkraftwerk genützt werden.
154,398,85.2%,0.6162464985994398,0.00035877694124006413,Rückhaltebecken (Hochwasser Schutz im Pinzgau)in den Tauerntälern zur Stromerzeugung nutzen
155,320,85.1%,0.613307618129219,0.0005670571656761872,Alle fossilen Kraftwerke sind mit CO2 Filtern zwingend zu versehen!
156,85,92.7%,0.610857432775241,0.008372412975305612,Liste der klimaschädlichen Subventionen sofort veröffentlichen.
157,259,87.5%,0.6103286384976525,0.0008701303517081527,es sollte eine Rolle spielen wo der Strom herkommt und wann er verbraucht wird; Flexibilität von Verbrauch und Tarifen nutzen
158,287,73.9%,0.6101973684210525,0.0007078730472484159,"Weniger Verbote, dafür mehr positive Anreize für klimafreundliches Verhalten."
159,369,89.9%,0.6091954022988506,0.0004263102689120852,"Bitte Rahmenbedingungen schaffen, sodass netzdienliches Verhalten angemessen abgegolten wird. Stromkunden sollten profitieren können."
160,125,91.6%,0.6087604846225535,0.00374037862884981,Breitenwirksame Aufklärung: Was wieviel Energie/Ressourcen braucht und mit welchen Schäden/Ausstoß es verbunden ist.
161,528,86.2%,0.608695652173913,0.0001067814570003649,Quartierspeicher können Strom von mehreren PV Anlagen günstiger speichern und entlasten die Stromnetze.
162,348,93.3%,0.6074380165289256,0.00048604158841031027,"Eigene Höhere Technische Lehranstalten mit dem Zweig ""Erneuerbare Energien""."
163,297,89.6%,0.6066176470588236,0.0006530207059186745,Sonnenenergie in Form von Hydrosolarkraftwerken effizient speichern.
165,475,89.5%,0.606060606060606,0.00018615425384561373,Strom aus Flusskraftwerken sollte nachts Wasser in Hochspeicher pumpen und bei erhöhtem Energiebedarf zusätzlichen Strom erzeugen.
165,322,87.0%,0.606060606060606,0.0005618478562160969,"In Supermärkten, Shopping Malls, Flughäfen etc Temperaturbegrenzung im Winter auf 18° C und im Sommer auf 23° Celsius."
165,178,87.2%,0.606060606060606,0.001976161673858586,Förderung privater Batteriespeicher zur Entlastung (lokaler) Stromnetze.
167,576,83.3%,0.6057692307692307,4.647642696096633e-05,"Stadt Klagenfurt stattet Bäume mit Lichterketten aus, diese werden  zusätzlich extern mit Licht bestrahlt, entweder oder aber nicht beides!"
168,32,87.6%,0.6057665260196906,0.028235074821625808,UVP bei umweltfreundlicher Energieerzeugung muss erleichtert werden und darf nicht in jahrzehntelangen Gerichtsverfahren enden.
169,17,87.9%,0.605049826004429,0.04158638511356985,"Windräder dort, wo effizient"
170,237,80.0%,0.604102564102564,0.0010704774294271345,"Vorgabe von Standorten für Pumpspeicherkraftwerke, automatische Festlegung des öffentlichen Interesses an den Vorhaben."
171,283,82.4%,0.6027397260273971,0.0007409975101108276,Bitcoin und Co. verbieten. Diese verbrauchen Strom in riesigem Ausmaß (Äquivalent 2x Österreich)
172,21,86.5%,0.6019485481406011,0.03624133976386202,"Energiesparen ist out - muss wieder gelernt, gelehrt und vorgelebt werden, im Elternhaus, Schule, Fahrschule, auf der Straße, ..."
173,235,79.1%,0.6006144393241167,0.0011158751307646234,jedoch vorher alles besser ausbauen und sinnvoll vernetzen.
174,59,89.9%,0.5978988567308683,0.013734196413857293,Bürgerbeteiligungen an PV Anlagen
